"","B","CD4","CD8","Monocytes","NK","Other"
"PD-PDLM938RC0_24",0.0923715778272999,0.358630885179717,0.0272919891057895,0.372340699510794,0,0.149364848376399
"PD-PDLN750FEJ_0",0.350728372940693,0.172728480174922,0.168822064053408,0.307721082830977,0,0
"PD-PDLN750FEJ_6",0.282018934527654,0.264934126477278,0.140597494383537,0.312449444611531,0,0
"PD-PDLN750FEJ_12",0.44322517671004,0.222738134076784,0.118886871150053,0.200207942037097,0,0.0149418760260258
"PD-PDLN750FEJ_18",0.447611341052499,0.217395793168106,0.12510123439048,0.209891631388915,0,0
"PD-PDLN750FEJ_24",0.390329134280274,0.263511557753658,0.1314896502509,0.214669657715168,0,0
"PD-PDLT234TX1_0",0.394492222850932,0.281784068601377,0.0914627395292509,0.232260969018441,0,0
"PD-PDLT234TX1_6",0.187886723180246,0.220843351298776,0.0921643922503079,0.459440454308431,0,0.0396650789622394
"PD-PDLT234TX1_12",0.170449327222835,0.277289937614012,0.0712939680424759,0.418814133322757,0,0.0621526337979201
"PD-PDLT234TX1_18",0.32315211546839,0.243700768258584,0.240303503853044,0.192843612419981,0,0
"PD-PDLT234TX1_24",0.314402330081176,0.398964485007722,0,0.136685207488059,0,0.149947977423044
"PD-PDLV756NX1_0",0.441408480639969,0.246063656673213,0.1012918744716,0.0885636259657638,0,0.122672362249454
"PD-PDLV756NX1_6",0.402709453157186,0.270259818418274,0.169355971815373,0.157674756609167,0,0
"PD-PDLV756NX1_12",0.469373509871829,0.189857195558308,0.0954839566422078,0.222970863740101,0,0.0223144741875543
"PD-PDLV756NX1_18",0.41253011678675,0.149769882654743,0.21998097874626,0.217719021812246,0,0
"PD-PDLV756NX1_24",0.300400791532875,0.286186699879851,0.0656791542066352,0.319003410011387,0,0.0287299443692514
"PD-PDLW898UEJ_0",0.506254844505734,0.131349135526316,0.0121733156305575,0.350222704337393,0,0
"PD-PDLW898UEJ_6",0.440334555920294,0.204862072464338,0.16091541331976,0.193887958295608,0,0
"PD-PDLW898UEJ_12",0.354806760007029,0.211594752118569,0.295536735379299,0.138061752495104,0,0
"PD-PDLW898UEJ_18",0.388507520632368,0.170657815798769,0.244775820226862,0.196058843342001,0,0
"PD-PDMD586VDK_0",0.316289781636989,0.194929050708637,0.0932487142261416,0.395532453428233,0,0
"PD-PDMD586VDK_6",0.538140847784894,0.153859078894697,0,0.234717378342945,0,0.0732826949774633
"PD-PDMD586VDK_12",0.335973391882108,0.138026235939382,0.223527011255156,0.302473360923353,0,0
"PD-PDMD586VDK_18",0.100957571220198,0.316875999320677,0.279836816354306,0.302329613104819,0,0
"PD-PDMD586VDK_24",0.364637779229391,0.176707185403606,0.177851103871277,0.280803931495726,0,0
"PD-PDMD724EA9_0",0.462654964736072,0.101625957939314,0.223107401743774,0.21261167558084,0,0
"PD-PDMD724EA9_6",0.404992669389699,0.196976413855079,0,0.398030916755222,0,0
"PD-PDMD724EA9_12",0.373326558215591,0.221726032286025,0.204867209292393,0.173563947293862,0,0.026516252912129
"PD-PDMD724EA9_18",0.381099757343071,0.285694414542169,0.125918937123662,0.171954305302254,0,0.0353325856888439
"PD-PDMD724EA9_24",0.385248089949489,0.132304926426663,0.25889124409153,0.223555739532319,0,0
"PD-PDMH749VDY_0",0.391077283729923,0.134965605834065,0.248540942808087,0.225416167627924,0,0
"PD-PDMH749VDY_6",0.391175802270343,0.23416959999061,0.216966804699372,0.142418105782295,0,0.0152696872573791
"PD-PDMH749VDY_12",0.421624437212249,0.259155104093869,0.0624760756231728,0.184160129983991,0,0.0725842530867179
"PD-PDMH749VDY_18",0.469420245520601,0.262406912226058,0.0884498818649318,0.0692040557922281,0,0.110518904596181
"PD-PDMH749VDY_24",0.659173707971841,0.0764423608461662,0,0.124518618422996,0,0.139865312758996
"PD-PDMK563CM6_0",0.339191410339809,0.280490030041064,0.0427720464728805,0.118893626843349,0,0.218652886302897
"PD-PDMK563CM6_6",0.440272927979039,0.151772152818849,0.153728526551408,0.171399731996175,0,0.0828266606545284
"PD-PDMK563CM6_12",0.345710104323626,0.226481723547264,0.119725836560777,0.117454059260928,0,0.190628276307405
"PD-PDMK563CM6_18",0.335007918904835,0.266526131475709,0.0218926466321601,0.151777664784293,0,0.224795638203002
"PD-PDMK563CM6_24",0.259044239489052,0.278119307157697,0.132622444881937,0.112656539226929,0,0.217557469244385
"PD-PDML292GJ6_0",0.453255666936693,0.1357814913762,0.0629308040500709,0.344106986315582,0,0.00392505132145341
"PD-PDML292GJ6_6",0.260185876784639,0.215470353283389,0,0.387239020801006,0,0.137104749130966
"PD-PDML292GJ6_12",0.311271538948574,0.316002268919274,0.102958012840892,0.247015592589322,0,0.022752586701938
"PD-PDML292GJ6_18",0.293364436345275,0.289643659372738,0.105792474301826,0.244939114529567,0,0.0662603154505941
"PD-PDML292GJ6_24",0.298559826670187,0.352897990072686,0.152917190594548,0.169736510781178,0,0.0258884818814008
"PD-PDMM132XYE_0",0.255988448528518,0.169903746158232,0,0.030244620333293,0.0633229383605745,0.480540246619383
"PD-PDMM132XYE_6",0.203316854311413,0.186000814811121,0,0.0380951060349125,0.0628211518945681,0.509766072947985
"PD-PDMM132XYE_12",0.296616167015262,0.288793965122084,0.00157839931135604,0.103116407294569,0,0.309895061256728
"PD-PDMM132XYE_18",0.341111170541308,0.222421121104676,0.110221719660405,0.119540923087515,0,0.206705065606096
"PD-PDMM132XYE_24",0.282677694223089,0.190496948463975,0,0.103862008628954,0.0147547229645006,0.408208625719481
"PD-PDMM423XZH_0",0.311953961604677,0.371265497134767,0.178454974762882,0.138325566497674,0,0
"PD-PDMM423XZH_6",0.329251431124438,0.418434388351036,0.0939766380158375,0.152048151970332,0,0.00628939053835665
"PD-PDMM423XZH_12",0.168635613591801,0.305819119584417,0,0.358283858252454,0,0.167261408571328
"PD-PDMM423XZH_18",0.283378648924958,0.367071659783331,0.282366857616569,0.067182833675142,0,0
"PD-PDMM423XZH_24",0.121735307918773,0.213731605088351,0.0287297090854492,0.626226943449016,0.00957643445841146,0
"PD-PDMM968TAV_0",0.261508357697387,0.128470706074967,0.0685038734460823,0.340644228903549,0,0.200872833878015
"PD-PDMM968TAV_6",0.413709317421219,0.131269373182442,0.0898488830690726,0.218308200291247,0,0.146864226036019
"PD-PDMM968TAV_12",0.34313572213567,0.202297072476682,0.041075338476189,0.234498992635015,0,0.178992874276444
"PD-PDMM968TAV_18",0.475070996901072,0.131445640976365,0.099561626069981,0.170682879809165,0,0.123238856243417
"PD-PDMM968TAV_24",0.292105027910575,0.174198061248016,0.129149583904421,0.178368510283442,0,0.226178816653547
"PD-PDMN862PR0_0",0.278187265114988,0.300173194941529,0.0612536388754485,0.334098083585986,0,0.0262878174820487
"PD-PDMN862PR0_6",0.249615597351868,0.363770359403968,0.0269118535103771,0.289015233297836,0,0.0706869564359508
"PD-PDMN862PR0_12",0.294523058994191,0.281163930413406,0.108989089284829,0.266491097181144,0,0.0488328241264302
"PD-PDMN862PR0_18",0.453959406777513,0.22054360897783,0.0389509645257415,0.250028474644597,0,0.0365175450743188
"PD-PDMN862PR0_24",0.35479413653659,0.182774469769482,0.124970224320951,0.271964591286691,0,0.065496578086286
"PD-PDMP342BCT_0",0.278394771785834,0.192070616264505,0.0312092550856827,0.498325356863979,0,0
"PD-PDMP342BCT_6",0.309025992240509,0.170193936458251,0.202730082468815,0.318049988832426,0,0
"PD-PDMP342BCT_12",0.393934586787791,0.208536994055024,0.146290129838583,0.251238289318602,0,0
"PD-PDMP342BCT_18",0.247071129628869,0.261751147247138,0.149427802288499,0.341749920835494,0,0
"PD-PDMP342BCT_24",0.202886211535741,0.263070106128519,0.161336994608015,0.368348696501799,0,0.00435799122592565
"PD-PDMP651MMG_0",0.366892904019473,0.111543936923467,0.206105079138784,0.315458079918276,0,0
"PD-PDMP651MMG_6",0.314184462462594,0.221773902276789,0.137363441554395,0.326678193706222,0,0
"PD-PDMP651MMG_12",0.292014154763085,0.181827604867202,0.270956272094513,0.252140567410238,0.00306140086496203,0
"PD-PDMP651MMG_18",0.304028836392938,0.138550506145855,0.238711698010201,0.317529058446967,0.00117990100403901,0
"PD-PDMP651MMG_24",0.35225210754966,0.285292004077798,0.0412717435701225,0.321184144802419,0,0
"PD-PDMR788BUU_0",0.526498631567662,0.271735168992577,0,0.20176619943976,0,0
"PD-PDMR788BUU_6",0.17662142652459,0.376207456631792,0.0638041168755419,0.244576379208907,0.0121691367703591,0.12662148398881
"PD-PDMR788BUU_12",0.372627313422075,0.281575129183547,0.0993392859121496,0.246458271482229,0,0
"PD-PDMR788BUU_18",0.437883775079193,0.2104200344067,0.159733437700033,0.191962752814074,0,0
"PD-PDMR788BUU_24",0.0720153249021894,0.283687867840634,0.0397279341369593,0.503060840746604,0,0.101508032373613
"PD-PDMV992AKM_0",0.366812437264998,0.143033199682435,0.150382046237486,0.339772316815081,0,0
"PD-PDMV992AKM_6",0.350657924894913,0.202938420469122,0.159993506021022,0.286410148614943,0,0
"PD-PDMV992AKM_18",0.176373284039133,0.189977357537656,0.308905719418372,0.324743639004839,0,0
"PD-PDMV992AKM_24",0.361557057540402,0.0984952526690797,0.235606383676024,0.304341306114495,0,0
"PD-PDMW095ZRN_0",0.376153104351784,0.237624936365943,0.113615381477894,0.272606577804379,0,0
"PD-PDMW095ZRN_6",0.301959725715753,0.311915840018991,0.202849013844538,0.102082287481071,0,0.0811931329396463
"PD-PDMW095ZRN_12",0.470906759370744,0.177993416174596,0,0.325757536516537,0,0.0253422879381227
"PD-PDMW095ZRN_18",0.204351885814408,0.345491249311308,0.118100571959228,0.194252069492655,0,0.137804223422399
"PD-PDMW095ZRN_24",0.177188402305337,0.374090274993989,0.237178491118233,0.211542831582441,0,0
"PD-PDMW136XWF_0",0.208885022593218,0.247344185676341,0.0470830420941599,0.443427445187645,0,0.0532603044486363
"PD-PDMW136XWF_6",0.258071419747176,0.394653594053126,0.19405888397611,0.153216102223587,0,0
"PD-PDMW136XWF_12",0.321972760498447,0.25516157708673,0.169315235118146,0.253550427296677,0,0
"PD-PDMW136XWF_18",0.429982139759384,0.128671437469754,0.114998744794306,0.326347677976555,0,0
"PD-PDMW136XWF_24",0.344943430401152,0.145053724216884,0,0.435917207830365,0,0.0740856375515991
"PD-PDMX081PLW_0",0.284890853818019,0.147654385031749,0.271497411318936,0.295957349831297,0,0
"PD-PDMX081PLW_6",0.355687105941607,0.0885709601304546,0.227133845433933,0.328608088494006,0,0
"PD-PDMX081PLW_12",0.390592122144431,0.0640233322755067,0.168822466549987,0.376562079030075,0,0
"PD-PDMX081PLW_18",0.380704273428908,0.0864977463723125,0.191875658884122,0.340922321314658,0,0
"PD-PDMX081PLW_24",0.522938761821756,0.144991088262866,0.118953440001028,0.213116709914349,0,0
"PD-PDMX771LKB_0",0.347839213317909,0.177287836760889,0.176473706032129,0.298399243889074,0,0
"PD-PDMX771LKB_6",0.26567051139555,0.203941638291756,0.283038456088875,0.245650423330634,0.00169897089318506,0
"PD-PDMX771LKB_12",0.348315349008478,0.131074507678863,0.305874339894051,0.214735803418607,0,0
"PD-PDMX771LKB_18",0.13361778860436,0.213060933699336,0.21886212785717,0.424056164062721,0,0.0104029857764138
"PD-PDMX771LKB_24",0.25953700189823,0.290484119233157,0.157849883988199,0.246102649308425,0,0.0460263455719879
"PD-PDMY333PTR_0",0.375874441837829,0.336248359136417,0.0330887604351945,0.13566850789159,0,0.11911993069897
"PD-PDMY333PTR_6",0.253346695746292,0.223101488865135,0.045057133262482,0.282777971120791,0,0.195716711005299
"PD-PDMY333PTR_12",0.488422558879737,0.217553742379457,0.0276722237881213,0.0610820136933815,0,0.205269461259303
"PD-PDMY333PTR_18",0.456598298268586,0.0193813103582183,0.227506141499081,0.289698149552838,0,0.00681610032127683
"PD-PDMY333PTR_24",0.366164752945989,0.263379238396461,0.128089667495501,0.0530004682946178,0,0.189365872867432
"PD-PDMY481PUK_0",0.504385825620047,0.160638508779876,0.204663219885455,0.130312445714622,0,0
"PD-PDMY481PUK_6",0.351085057687187,0.283968434518651,0,0.190645720413071,0,0.174300787381091
"PD-PDMY481PUK_12",0.533337009264778,0.336735920215583,0.129927070519639,0,0,0
"PD-PDMZ221GTK_0",0.32004781587978,0.2191426728294,0.248897419540338,0.211912091750481,0,0
"PD-PDMZ221GTK_6",0.461985833503671,0.180092110660258,0.224864720862434,0.133057334973637,0,0
"PD-PDMZ221GTK_12",0.416637620587848,0.126188943963548,0.274056640645822,0.183116794802781,0,0
"PD-PDMZ221GTK_18",0.416778306487002,0.138694204754553,0.159093970788318,0.285433517970127,0,0
"PD-PDMZ221GTK_24",0.17233302858023,0.268739339301326,0.0708299905619354,0.488097641556508,0,0
"PD-PDMZ464UEB_0",0.359950482594131,0.123874302495391,0.325070961758663,0.191104253151815,0,0
"PD-PDMZ464UEB_6",0.275611714475097,0.208587031144445,0.0759831129225723,0.310690387451118,0,0.129127754006767
"PD-PDMZ464UEB_12",0.428775093420664,0.114558497460104,0.241241688842491,0.203744069497853,0,0.0116806507788882
"PD-PDMZ464UEB_18",0.308721365549444,0.220079366163147,0.278754532714595,0.168644686136868,0,0.0238000494359458
"PD-PDMZ464UEB_24",0.332715448330257,0.124768412288085,0.189087485471205,0.353428653910453,0,0
"PD-PDMZ472HZ5_0",0.424270576968702,0.141864626165895,0.106027176616617,0.327837620248786,0,0
"PD-PDMZ472HZ5_6",0.414987009634094,0.161927004169343,0.119143727501886,0.303942258694678,0,0
"PD-PDMZ472HZ5_12",0.445801963988442,0.281621706938764,0.0528578670053888,0.219718462067405,0,0
"PD-PDMZ472HZ5_18",0.127589257908506,0.324309952257636,0.0329630434036642,0.360287583208117,0.00488614726821111,0.149964015953865
"PD-PDMZ472HZ5_24",0.115823700232398,0.255785034802829,0.0828033027697097,0.485818389004319,0.00914988109352358,0.0506196920972199
"PD-PDMZ724XCN_6",0.281884719608627,0.136596436457467,0.189331513916124,0.392187330017783,0,0
"PD-PDMZ724XCN_12",0.469675182715594,0.120274602790451,0.212554617660762,0.197495596833193,0,0
"PD-PDMZ724XCN_18",0.561860456135849,0.119133432441147,0.272818755473814,0.0461873559491893,0,0
"PD-PDMZ724XCN_24",0.198476903195149,0.207210831464827,0.212648704021258,0.381663561318766,0,0
"PD-PDNA262BHX_0",0.409724884523074,0.173454178891143,0.139765128167667,0.277055808418116,0,0
"PD-PDNA262BHX_6",0.308340475250325,0.364227036632139,0.117940983520919,0.183233319768558,0,0.0262581848280577
"PD-PDNA262BHX_12",0.313895330067162,0.280496718440188,0,0.300535454885199,0,0.105072496607451
"PD-PDNA262BHX_18",0.256671736318512,0.318918032949208,0.06253307259027,0.288180407088488,0,0.0736967510535219
"PD-PDNA262BHX_24",0.401727665194727,0.224003205777373,0.0587855442179004,0.28828067198707,0,0.0272029128229285
"PD-PDNA400GW6_0",0.460127312569714,0.173891857514007,0.17337646214185,0.192604367774429,0,0
"PD-PDNA400GW6_6",0.427788307880118,0.130228527233737,0.142823705906559,0.299159458979585,0,0
"PD-PDNA400GW6_12",0.333096657584245,0.145781220961267,0.202054492513553,0.319067628940935,0,0
"PD-PDNA400GW6_24",0.461939066873723,0.204213592381833,0.204448685810834,0.12939865493361,0,0
"PD-PDNB011AKV_0",0.31466074968423,0.23581689037543,0.13659815016879,0.31292420977155,0,0
"PD-PDNB011AKV_6",0.272011974442735,0.310916831050246,0.24516520746783,0.14064150449705,0,0.0312644825421383
"PD-PDNB011AKV_12",0.196394363855633,0.253223041046572,0.241581724158313,0.307846308396597,0.000954562542885272,0
"PD-PDNB011AKV_18",0.398998608246763,0.24996862818888,0.226432954753113,0.0694779564817395,0,0.0551218523295044
"PD-PDNB011AKV_24",0.408126732990078,0.316701631195357,0.02740383475485,0.0869737349703922,0,0.160794066089323
"PD-PDNB563CBA_0",0.241268280005197,0.431181615132348,0,0.327550104862455,0,0
"PD-PDNB563CBA_6",0.478287543449553,0.186183957571769,0.0243987074458993,0.311129791532779,0,0
"PD-PDNB563CBA_18",0.429436533540826,0.309761900341445,0.0900251408622665,0.170776425255462,0,0
"PD-PDNB563CBA_24",0.497176248238529,0.21762418727907,0.157351624139282,0.0928577155375864,0,0.0349902248055329
"PD-PDNC341PB3_0",0.237227400422603,0.337594009506322,0.0351905720563892,0.389988018014686,0,0
"PD-PDNC341PB3_6",0.219525357123099,0.318060049777571,0.178870089613449,0.255298724210443,0,0.0282457792754377
"PD-PDNC341PB3_12",0.301230845487032,0.29591126825129,0.309139307401707,0.0937185788599722,0,0
"PD-PDNC341PB3_18",0.374771016631287,0.334367529365345,0.0675259452402842,0.193313208897516,0,0.0300222998655682
"PD-PDNC341PB3_24",0.458246455645047,0.223652377647535,0.0389192051442301,0.279181961563188,0,0
"PD-PDNE842AEG_0",0.157688979381819,0.213715198027198,0.0402373770457256,0.412722863842568,0,0.17563558170269
"PD-PDNE842AEG_6",0.222127184889381,0.289195462688518,0.0765588161828862,0.280064772562863,0,0.132053763676352
"PD-PDNE842AEG_12",0.180428554677489,0.269183629596631,0.0562680173569194,0.29986751836722,0,0.194252280001741
"PD-PDNE842AEG_18",0.19838796543483,0.269726399904799,0.0396720160121565,0.287159272226567,0,0.205054346421648
"PD-PDNE842AEG_24",0.186662603936028,0.293184859464691,0.051919826803927,0.319483502060707,0,0.148749207734647
"PD-PDNE985ED0_0",0.430562318928279,0.184585931055614,0,0.145276305423019,0,0.239575444593088
"PD-PDNE985ED0_6",0.482613125434336,0.183493867989797,0.00412762513781189,0.0201311663192156,0,0.30963421511884
"PD-PDNE985ED0_18",0.531029569499986,0.220901031696776,0.0576087935397308,0.166953323496416,0,0.0235072817670912
"PD-PDNE985ED0_24",0.457801261594323,0.264787631213781,0,0.108989572643,0,0.168421534548896
"PD-PDNF237HNT_0",0.412152532251789,0.179178868993379,0,0.301925576076474,0,0.106743022678359
"PD-PDNF237HNT_12",0.441185904539863,0.0940168759331322,0.00372905193335567,0.349158848468379,0,0.11190931912527
"PD-PDNF237HNT_18",0.52311792357978,0.293863628972963,0.0416678406253562,0.0930679550232749,0,0.0482826517986256
"PD-PDNF237HNT_24",0.40326272259324,0.138772587478108,0.0986569527329282,0.19912100030441,0,0.160186736891314
"PD-PDNF661UMN_0",0.554106073446151,0.161920195015195,0.0302857064581714,0.191828395814931,0,0.0618596292655515
"PD-PDNF661UMN_6",0.286508867581824,0.189286376300457,0.0509896135403101,0.332319504184165,0,0.140895638393244
"PD-PDNF661UMN_12",0.354567385527977,0.232620577691422,0,0.327431323130562,0,0.0853807136500388
"PD-PDNF661UMN_18",0.446697159157694,0.151776415295765,0.189118541640677,0.157444283367514,0,0.0549636005383508
"PD-PDNF661UMN_24",0.437318561571592,0.213009157156863,0.0163302496558678,0.252950586331836,0,0.0803914452838411
"PD-PDNF724EAZ_0",0.16232397465929,0.233529604878858,0.368088126425757,0.236058294036095,0,0
"PD-PDNF724EAZ_6",0.372510360724277,0.208675384506535,0.114270930402246,0.303814333615492,0,0.000728990751449798
"PD-PDNF724EAZ_12",0.258641901125094,0.237317103384105,0.154934955853731,0.34910603963707,0,0
"PD-PDNF724EAZ_18",0.325685414596061,0.333324342964958,0.0560566568520213,0.113601871390282,0,0.171331714196678
"PD-PDNF724EAZ_24",0.432911791583062,0.155016760582996,0.14339843470042,0.220032085270741,0,0.0486409278627812
"PD-PDNH342ET1_0",0.223357290416877,0.332548805388725,0.172189395414596,0,0.000101921915156161,0.271802586864645
"PD-PDNH342ET1_6",0.327562560374155,0.302369589840373,0.0298366460641829,0,0,0.34023120372129
"PD-PDNH342ET1_12",0.18470193485243,0.412235114388602,0.0437919313651375,0.0971449724576144,0.00604660451162003,0.256079442424596
"PD-PDNH342ET1_18",0.321114127406383,0.352597650824391,0,0,0,0.326288221769227
"PD-PDNH342ET1_24",0.379137242001856,0.329687019601889,0,0.0122969704651874,0,0.278878767931068
"PD-PDNH421JFJ_0",0.304383264627186,0.18596471305186,0.113546804979499,0.38438581732696,0,0.011719400014494
"PD-PDNH421JFJ_6",0.252428237066866,0.246734955194165,0.206551890658372,0.293292542797736,0.000992374282861114,0
"PD-PDNH421JFJ_12",0.230840163649497,0.247109299810777,0.315459799534683,0.205808087808853,0.000782649196190345,0
"PD-PDNH421JFJ_18",0.285152236450092,0.143421593748305,0.265254207876385,0.303729174286483,0.00244278763873518,0
"PD-PDNH421JFJ_24",0.278565078011249,0.184767662494343,0.231192790663526,0.305474468830881,0,0
"PD-PDNJ155YVJ_0",0.278904747953832,0.14494382886534,0.183986125264022,0.392165297916807,0,0
"PD-PDNJ155YVJ_6",0.246653377548491,0.219887004222414,0.267746326068289,0.265713292160806,0,0
"PD-PDNJ155YVJ_12",0.399325272443049,0.0420706928830927,0.163535583354098,0.39506845131976,0,0
"PD-PDNJ155YVJ_18",0.432911019371941,0.0747405405498311,0.28822241417543,0.187974929337687,0,0.0161510965651109
"PD-PDNJ155YVJ_24",0.316013104466233,0.166778964437766,0.205460795932916,0.311747135163086,0,0
"PD-PDNJ234TYA_0",0.289914337413029,0.217609784565863,0.150412502190266,0.342063375830842,0,0
"PD-PDNJ234TYA_6",0.370767489008529,0.249314302579817,0.0853225068187216,0.294595701592932,0,0
"PD-PDNJ234TYA_12",0.37289986134628,0.19872359228558,0.118151442495922,0.310225103872218,0,0
"PD-PDNJ234TYA_18",0.34738385560697,0.273377675723858,0.111632323105938,0.267606145563234,0,0
"PD-PDNJ234TYA_24",0.538016797878873,0.0716896844759804,0.209354150641601,0.162128909511933,0,0.0188104574916115
"PD-PDNK247THT_0",0.235765043356922,0.216619700900338,0.215948374947333,0.331666880795407,0,0
"PD-PDNK247THT_6",0.275117097026906,0.282709648377068,0.14711773528678,0.295055519309246,0,0
"PD-PDNK247THT_12",0.334194301390904,0.100294285444271,0.280300007789786,0.285211405375038,0,0
"PD-PDNK247THT_18",0.337619974667648,0.063799425883956,0.341658645144911,0.256921954303485,0,0
"PD-PDNK247THT_24",0.451878423796059,0.172072570863841,0,0.247772436895201,0,0.1282765684449
"PD-PDNK315PTZ_0",0.344324359276848,0.192550460343129,0.173177985990792,0.289947194389231,0,0
"PD-PDNK315PTZ_6",0.344413301242673,0.316977988778372,0.0452074884024712,0.293401221576484,0,0
"PD-PDNK315PTZ_12",0.411040868736901,0.471112604754981,0,0.117846526508118,0,0
"PD-PDNK315PTZ_18",0.398512535874484,0.115875652720437,0.157550198463015,0.32713797499384,0.00092363794822311,0
"PD-PDNK315PTZ_24",0.379754792359942,0.104269784235982,0.216591755247742,0.299383668156335,0,0
"PD-PDNK686UX6_0",0.218138961181992,0.16799790201295,0,0.495180607827356,0,0.118682528977702
"PD-PDNK686UX6_6",0.351099693224482,0.299384126157952,0.114970068121905,0.232448914727408,0.0020971977682529,0
"PD-PDNK686UX6_12",0.426803572970955,0.25783479165997,0.00162847963638713,0.313733155732688,0,0
"PD-PDNK686UX6_18",0.379379744952856,0.292176941858152,0.188343790400752,0.13988331281684,0.000216209971400096,0
"PD-PDNM449JW7_0",0.300768821140726,0.234311634041505,0.174017692676122,0.246778219326515,0,0.0441236328151319
"PD-PDNM449JW7_6",0.43927748698043,0.207282957239267,0.073913821508574,0.249863474588713,0,0.0296622596830157
"PD-PDNM449JW7_12",0.256872122854553,0.443013321259144,0,0.156706229893769,0,0.143408325992534
"PD-PDNM449JW7_18",0.454810674626246,0.117882018067,0.0404858797222068,0.386821427584548,0,0
"PD-PDNM449JW7_24",0.675736233248279,0.0941735911553688,0.194519122796081,0.035571052800271,0,0
"PD-PDNP492WV0_0",0.383945926871367,0.249718146590383,0,0.332812926570328,0,0.0335229999679216
"PD-PDNP492WV0_6",0.43192863480786,0.232722656345988,0.0139636107311545,0.257676967614715,0,0.0637081305002826
"PD-PDNP492WV0_12",0.395188965670735,0.250268541239856,0.00524223219389272,0.269585849836735,0,0.079714411058781
"PD-PDNP492WV0_18",0.244634352778469,0.301974870626413,0,0.37436954764059,0,0.0790212289545283
"PD-PDNP492WV0_24",0.147169120322918,0.254536435922039,0.101113313566579,0.35048707845923,0,0.146694051729235
"PD-PDNT350TZE_0",0.330068252737992,0.284179588465839,0.163972040641392,0.195953361174716,0,0.0258267569800617
"PD-PDNT350TZE_6",0.104911081071731,0.261227059683419,0.124958283164043,0.483045475148473,0.00321282300212333,0.022645277930211
"PD-PDNT350TZE_12",0.29782617634821,0.282998428909538,0.133706798250947,0.285468596491305,0,0
"PD-PDNT350TZE_24",0.342068378143344,0.221301015087213,0.146965423593854,0.289665183175589,0,0
"PD-PDNT699ZTN_0",0.28373009538933,0.157620451592036,0.295401600275974,0.26324785274266,0,0
"PD-PDNT699ZTN_6",0.480669089480435,0.190583054951348,0,0.328747855568218,0,0
"PD-PDNT699ZTN_12",0.278224949719759,0.227556245387226,0.255276615958927,0.238424463279832,0.00051772565425668,0
"PD-PDNT867AX6_0",0.40573821994943,0.120987198487792,0.0463276136511674,0.426946967911611,0,0
"PD-PDNT867AX6_6",0.289684209429391,0.129206883839956,0.111263041059367,0.469845865671286,0,0
"PD-PDNT867AX6_12",0.130615161614335,0.407790684267418,0.155179715572789,0.306414438545459,0,0
"PD-PDNT867AX6_18",0.230692182747853,0.374412901498084,0.15278572133818,0.212332739476082,0,0.0297764549398001
"PD-PDNT867AX6_24",0.306967532088639,0.246783248917975,0.00723485107909678,0.38619266521318,0,0.0528217027011099
"PD-PDNV525LXN_0",0.50476032247265,0.110959013803153,0.128644542316915,0.255636121407281,0,0
"PD-PDNV525LXN_6",0.39974397327502,0.177477877771848,0.154597052535316,0.268181096417816,0,0
"PD-PDNV525LXN_12",0.416894664727539,0.139491190118105,0.148712699880945,0.294901445273411,0,0
"PD-PDNV525LXN_18",0.432652715089915,0.130212546885439,0.0972481619153883,0.339886576109258,0,0
"PD-PDNW836VG2_0",0.366182653146457,0.240881335205558,0.0830611425695794,0.309874869078406,0,0
"PD-PDNW836VG2_6",0.486582619558954,0.105616963414059,0.0670661088890645,0.340734308137923,0,0
"PD-PDNW836VG2_12",0.229280228989794,0.28021529613257,0.0309139538913308,0.431152676148055,0,0.0284378448382501
"PD-PDNW836VG2_18",0.385796775085056,0.163490860276789,0.0338181515210715,0.400504940034439,0,0.0163892730826441
"PD-PDNW836VG2_24",0.361570051074981,0.213147649888779,0.0611788830590025,0.325080572648926,0,0.0390228433283114
"PD-PDNY257EAH_0",0.480363981478728,0.260469459401514,0.0530064981605999,0.206160060959158,0,0
"PD-PDNY257EAH_6",0.0869184128828202,0.272126242126398,0.0520783145786499,0.446716033830952,0,0.14216099658118
"PD-PDNY257EAH_12",0.385803787158873,0.247328889279983,0.0735568941763581,0.293310429384786,0,0
"PD-PDNY257EAH_18",0.424631151408707,0.268086026405863,0.103134408130054,0.204148414055376,0,0
"PD-PDNY257EAH_24",0.410871493499557,0.235593498158769,0.119468062260012,0.234066946081661,0,0
"PD-PDNY975PE4_6",0.313223448334625,0.162911662949667,0.214063533678956,0.309801355036753,0,0
"PD-PDNY975PE4_12",0.42627267836498,0.198364216971951,0.0305148941079471,0.344848210555122,0,0
"PD-PDNY975PE4_18",0.367721168568734,0.117425507265714,0.0977124585503645,0.37067935999226,0,0.0464615056229266
"PD-PDNY975PE4_24",0.236999976824742,0.420941312623104,0.179126914968446,0.133606796557164,0,0.0293249990265439
"PD-PDNZ290UNH_0",0.261086057781827,0.160810683069192,0,0.336982019178105,0.00212092570184667,0.23900031426903
"PD-PDNZ290UNH_6",0.299814945553341,0.347315708295339,0.207088317714962,0.0968150018850521,0,0.0489660265513064
"PD-PDNZ290UNH_12",0.446374527742237,0.165616890611876,0.0679742680128308,0.320034313633056,0,0
"PD-PDNZ290UNH_18",0.441886083580641,0.204569309214624,0.139070883167118,0.214473724037617,0,0
